name,description,manufacturer,brand,class_name,unit_cost,unit_price,product_id,product_sub_cat_fkey
The Phone Company PDA Phone 3.5 inches M320 Black,"A single, standardized and easy way to connect the phone to a computer",The Phone Company,The Phone Company,Regular,137.50,299.00,1523,32
The Phone Company PDA Phone 3.7 inches M340 Black,Opera 8 web browser supports adobe flash 9 browser plug in,The Phone Company,The Phone Company,Deluxe,151.76,330.00,1524,32
The Phone Company PDA Phone 4.7 inches L360 Black,"Opera 8 web browsers supports adobe flash 9 browser plugs in, 256 MB flash memory expands via two memory card slots",The Phone Company,The Phone Company,Deluxe,133.19,402.00,1525,32
The Phone Company PDA Phone Unlocked 3.7 inches M510 Black,Stream and store MP3s and videos with high quality stereo sound,The Phone Company,The Phone Company,Regular,109.45,238.00,1526,32
The Phone Company PDA Phone Unlocked 3.5 inches M530 Black,Wide touch screen and full keyboard,The Phone Company,The Phone Company,Regular,123.24,268.00,1527,32
The Phone Company PDA Phone Unlocked 4.7 inches L550 Black,With 3MB Memory and 6-line backlit display,The Phone Company,The Phone Company,Deluxe,100.06,302.00,1528,32
The Phone Company PDA Handheld 3.5 inch M610 Black,Toll free Numbers & Weights & Measures & Schedule planner,The Phone Company,The Phone Company,Regular,117.27,255.00,1529,32
The Phone Company PDA Handheld 3.7 inch M630 Black,"Access the web, high-resolution widescreen display, opera 8 web browser",The Phone Company,The Phone Company,Regular,122.32,266.00,1530,32
The Phone Company PDA Handheld 4.7 inch L650 Black,256 MB flash memory expands via two memory card slots,The Phone Company,The Phone Company,Deluxe,128.88,389.00,1531,32
The Phone Company PDA Palm 3.5 inch M810 Black,"Pocket versions of familiar applications like Outlook, Word, and Excel",The Phone Company,The Phone Company,Regular,128.76,280.00,1532,32
The Phone Company PDA Palm 3.7 inch M830 Black,"Pocket versions of familiar applications like Outlook, Word, and Excel",The Phone Company,The Phone Company,Regular,137.50,299.00,1533,32
The Phone Company PDA Palm 4.7 inch L850 Black,Removable/rechargeable battery and integrated keyboard,The Phone Company,The Phone Company,Deluxe,131.87,398.00,1534,32
The Phone Company PDA GPS Phone 3.5 inch M910 Black,"Removable/rechargeable battery and integrated keyboard, integrated Bluetooth",The Phone Company,The Phone Company,Regular,123.24,268.00,1535,32
The Phone Company PDA GPS Phone 3.7 inch M930 Black,"624 MHz processor, 256MB ROM / 64MB SDRAM",The Phone Company,The Phone Company,Regular,137.04,298.00,1536,32
The Phone Company PDA GPS Phone 4.7 inch L950 Black,"Complete suite of PIM applications, HotSync technology for PC synchronization, 1MB memory",The Phone Company,The Phone Company,Deluxe,121.93,368.00,1537,32
The Phone Company PDA Wifi 3.5-inch M200 Silver,Multimedia accelerator with 16MB video memory,The Phone Company,The Phone Company,Regular,128.76,280.00,1538,32
The Phone Company PDA Wifi 3.7-inch M250 Silver,Genuine leather and great looks,The Phone Company,The Phone Company,Deluxe,142.56,310.00,1539,32
The Phone Company PDA Wifi 4.7-inch L290 Silver,The sensitive slanted stylus tip gives you smooth navigation,The Phone Company,The Phone Company,Deluxe,125.90,380.00,1540,32
The Phone Company PDA Phone 3.5 inches M320 Silver,"A single, standardized and easy way to connect the phone to a computer",The Phone Company,The Phone Company,Regular,137.50,299.00,1541,32
The Phone Company PDA Phone 3.7 inches M340 Silver,"Opera 8 web browser, supports Adobe flash 9 browser plug in",The Phone Company,The Phone Company,Deluxe,151.76,330.00,1542,32
The Phone Company PDA Phone 4.7 inches L360 Silver,"Opera 8 web browser, supports Adobe flash 9 browser plug in, 256 MB flash memory expands via two memory card slots",The Phone Company,The Phone Company,Deluxe,133.19,402.00,1543,32
The Phone Company PDA Phone Unlocked 3.7 inches M510 Silver,Stream and store MP3s and videos with high quality stereo sound,The Phone Company,The Phone Company,Regular,109.45,238.00,1544,32
The Phone Company PDA Phone Unlocked 3.5 inches M530 Silver,Wide touch screen and full keyboard,The Phone Company,The Phone Company,Regular,123.24,268.00,1545,32
The Phone Company PDA Phone Unlocked 4.7 inches L550 Silver,With 3MB Memory and 6-line backlit display,The Phone Company,The Phone Company,Deluxe,100.06,302.00,1546,32
The Phone Company PDA Handheld 3.5 inch M610 Silver,Toll free Numbers & Weights & Measures & Schedule planner,The Phone Company,The Phone Company,Regular,117.27,255.00,1547,32
The Phone Company PDA Handheld 3.7 inch M630 Silver,"Access the web, high-resolution widescreen display, opera 8 web browser",The Phone Company,The Phone Company,Regular,122.32,266.00,1548,32
The Phone Company PDA Handheld 4.7 inch L650 Silver,256 MB flash memory expands via two memory card slots,The Phone Company,The Phone Company,Deluxe,128.88,389.00,1549,32
The Phone Company PDA Palm 3.5 inch M810 Silver,"Pocket versions of familiar applications like Outlook, Word, and Excel",The Phone Company,The Phone Company,Regular,128.76,280.00,1550,32
The Phone Company PDA Palm 3.7 inch M830 Silver,"Pocket versions of familiar applications like Outlook, Word, and Excel",The Phone Company,The Phone Company,Regular,137.50,299.00,1551,32
The Phone Company PDA Palm 4.7 inch L850 Silver,Removable/rechargeable battery and integrated keyboard,The Phone Company,The Phone Company,Deluxe,131.87,398.00,1552,32
The Phone Company PDA GPS Phone 3.5 inch M910 Silver,"Removable/rechargeable battery and integrated keyboard, integrated Bluetooth",The Phone Company,The Phone Company,Regular,123.24,268.00,1553,32
The Phone Company PDA GPS Phone 3.7 inch M930 Silver,"624 MHz processor, 256MB ROM / 64MB SDRAM",The Phone Company,The Phone Company,Regular,137.04,298.00,1554,32
The Phone Company PDA GPS Phone 4.7 inch L950 Silver,"Complete suite of PIM applications, HotSync technology for PC synchronization, 1MB memory",The Phone Company,The Phone Company,Deluxe,121.93,368.00,1555,32
The Phone Company PDA Wifi 3.5-inch M200 White,Multimedia accelerator with 16MB video memory,The Phone Company,The Phone Company,Regular,128.76,280.00,1556,32
The Phone Company PDA Wifi 3.7-inch M250 White,Genuine leather and great looks,The Phone Company,The Phone Company,Deluxe,142.56,310.00,1557,32
The Phone Company PDA Wifi 4.7-inch L290 White,The sensitive slanted stylus tip gives you smooth navigation,The Phone Company,The Phone Company,Deluxe,125.90,380.00,1558,32
The Phone Company PDA Phone 3.5 inches M320 White,"A single, standardized and easy way to connect the phone to a computer",The Phone Company,The Phone Company,Regular,137.50,299.00,1559,32
The Phone Company PDA Phone 3.7 inches M340 White,Opera 8 web browsers; supports Adobe flash 9 browser plug in,The Phone Company,The Phone Company,Deluxe,151.76,330.00,1560,32
The Phone Company PDA Phone 4.7 inches L360 White,"Opera 8 web browser; supports Adobe flash 9 browser plug in, 256 MB flash memory expands via two memory card slots",The Phone Company,The Phone Company,Deluxe,133.19,402.00,1561,32
The Phone Company PDA Phone Unlocked 3.7 inches M510 White,Stream and store MP3s and videos with high quality stereo sound,The Phone Company,The Phone Company,Regular,109.45,238.00,1562,32
The Phone Company PDA Phone Unlocked 3.5 inches M530 White,Wide touch screen and full keyboard,The Phone Company,The Phone Company,Regular,123.24,268.00,1563,32
The Phone Company PDA Phone Unlocked 4.7 inches L550 White,With 3MB Memory and 6-line backlit display,The Phone Company,The Phone Company,Deluxe,100.06,302.00,1564,32
The Phone Company PDA Handheld 3.5 inch M610 White,Toll free Numbers & Weights & Measures & Schedule planner,The Phone Company,The Phone Company,Regular,117.27,255.00,1565,32
The Phone Company PDA Handheld 3.7 inch M630 White,"Access the web, high-resolution widescreen display, opera 8 web browser",The Phone Company,The Phone Company,Regular,122.32,266.00,1566,32
The Phone Company PDA Handheld 4.7 inch L650 White,256 MB flash memory expands via two memory card slots,The Phone Company,The Phone Company,Deluxe,128.88,389.00,1567,32
The Phone Company PDA Palm 3.5 inch M810 White,"Pocket versions of familiar applications like Outlook, Word, and Excel",The Phone Company,The Phone Company,Regular,128.76,280.00,1568,32
The Phone Company PDA Palm 3.7 inch M830 White,"Pocket versions of familiar applications like Outlook, Word, and Excel",The Phone Company,The Phone Company,Regular,137.50,299.00,1569,32
The Phone Company PDA Palm 4.7 inch L850 White,Removable/rechargeable battery and integrated keyboard,The Phone Company,The Phone Company,Deluxe,131.87,398.00,1570,32
SV DVD Player M100 Black,"Exceeds ENERGY STAR standards, Multi-brand TV remote control",Southridge Video,Southridge Video,Regular,26.21,56.99,1571,35
SV DVD Player M110 Silver,"Exceeds ENERGY STAR standards, Multi-brand TV remote control",Southridge Video,Southridge Video,Regular,26.67,57.99,1572,35
SV DVD Player M120 White,"Exceeds ENERGY STAR standards, Multi-brand TV remote control",Southridge Video,Southridge Video,Regular,27.13,58.99,1573,35
SV DVD Player M130 Grey,"Exceeds ENERGY STAR standards, Multi-brand TV remote control",Southridge Video,Southridge Video,Regular,27.59,59.99,1574,35
SV DVD Player M140 Gold,"Exceeds ENERGY STAR standards, Multi-brand TV remote control",Southridge Video,Southridge Video,Regular,28.05,60.99,1575,35
SV DVD Movies E100 Yellow,"Language: English software installation, enterprise",Southridge Video,Southridge Video,Economy,6.62,12.99,1576,35
SV DVD Recorder L200 Black,"DVD and VHS recorder with two way dubbing, records -R/-RW, +R/+RW formats",Southridge Video,Southridge Video,Deluxe,72.56,219.00,1577,35
SV DVD Recorder L210 Silver,"DVD and VHS recorder with two way dubbing, records -R/-RW, +R/+RW formats",Southridge Video,Southridge Video,Deluxe,72.56,219.00,1578,35
SV DVD Recorder L220 White,"DVD and VHS recorder with two way dubbing, records -R/-RW, +R/+RW formats",Southridge Video,Southridge Video,Deluxe,72.56,219.00,1579,35
SV DVD Recorder L230 Grey,"DVD and VHS recorder with two way dubbing, records -R/-RW, +R/+RW formats",Southridge Video,Southridge Video,Deluxe,72.56,219.00,1580,35
SV DVD Recorder L240 Gold,"DVD and VHS recorder with two way dubbing, records -R/-RW, +R/+RW formats",Southridge Video,Southridge Video,Deluxe,72.56,219.00,1581,35
SV DVD 48 DVD Storage Binder M50 Black,Gift-wrapping is not available for this item,Southridge Video,Southridge Video,Regular,8.27,17.99,1582,35
SV DVD 58 DVD Storage Binder M55 Black,"Store your CDs or DVDs in these beautiful binders, designed to look like books",Southridge Video,Southridge Video,Regular,6.39,13.89,1583,35
SV DVD 38 DVD Storage Binder E25 Black,"Store your CDs or DVDs in these beautiful binders, designed to look like books",Southridge Video,Southridge Video,Economy,5.09,9.99,1584,35
SV DVD 60 DVD Storage Binder L20 Black,"Store your CDs or DVDs in these beautiful binders, designed to look like books",Southridge Video,Southridge Video,Deluxe,7.58,22.89,1585,35
SV DVD 55DVD Storage Binder M56 Black,"Store your CDs or DVDs in these beautiful binders, designed to look like books",Southridge Video,Southridge Video,Regular,5.82,12.66,1586,35
SV DVD 48 DVD Storage Binder M50 Silver,Gift-wrapping is not available for this item,Southridge Video,Southridge Video,Regular,8.27,17.99,1587,35
SV DVD 58 DVD Storage Binder M55 Silver,"Store your CDs or DVDs in these beautiful binders, designed to look like books",Southridge Video,Southridge Video,Regular,6.39,13.89,1588,35
SV DVD 38 DVD Storage Binder E25 Silver,"Store your CDs or DVDs in these beautiful binders, designed to look like books",Southridge Video,Southridge Video,Economy,5.09,9.99,1589,35
SV DVD 60 DVD Storage Binder L20 Silver,"Store your CDs or DVDs in these beautiful binders, designed to look like books",Southridge Video,Southridge Video,Deluxe,7.58,22.89,1590,35
SV DVD 55DVD Storage Binder M56 Silver,"Store your CDs or DVDs in these beautiful binders, designed to look like books",Southridge Video,Southridge Video,Regular,5.82,12.66,1591,35
SV DVD 48 DVD Storage Binder M50 Red,Gift-wrapping is not available for this item,Southridge Video,Southridge Video,Regular,8.27,17.99,1592,35
SV DVD 58 DVD Storage Binder M55 Red,"Store your CDs or DVDs in these beautiful binders, designed to look like books",Southridge Video,Southridge Video,Regular,6.39,13.89,1593,35
SV DVD 38 DVD Storage Binder E25 Red,"Store your CDs or DVDs in these beautiful binders, designed to look like books",Southridge Video,Southridge Video,Economy,5.09,9.99,1594,35
SV DVD 60 DVD Storage Binder L20 Red,"Store your CDs or DVDs in these beautiful binders, designed to look like books",Southridge Video,Southridge Video,Deluxe,7.58,22.89,1595,35
SV DVD 55DVD Storage Binder M56 Red,"Store your CDs or DVDs in these beautiful binders, designed to look like books",Southridge Video,Southridge Video,Regular,5.82,12.66,1596,35
SV DVD External DVD Burner M200 Black,"Supported by Windows Vista, Windows XP, includes CD/DVD player & recording suite",Southridge Video,Southridge Video,Regular,26.62,57.88,1597,35
SV DVD External DVD Burner M200 Grey,"Supported by Windows Vista, Windows XP, includes CD/DVD player & recording suite",Southridge Video,Southridge Video,Regular,26.62,57.88,1598,35
SV DVD External DVD Burner M200 Blue,"Supported by Windows Vista, Windows XP, includes CD/DVD player & recording suite",Southridge Video,Southridge Video,Regular,26.62,57.88,1599,35
